TITLE = "Normal distribution"
VARIABLES = "X", "Y", "Z"
ZONE T = "ZONE1", I = 100 J = 100, F = POINT
-0.96, -2.46, 0.0048709
-0.96, -2.4, 0.00563546
-0.96, -2.34, 0.0064966
-0.96, -2.28, 0.00746241
-0.96, -2.22, 0.008541
-0.96, -2.16, 0.00974036
-0.96, -2.1, 0.0110682
-0.96, -2.04, 0.0125319
-0.96, -1.98, 0.0141382
-0.96, -1.92, 0.015893
-0.96, -1.86, 0.0178014
-0.96, -1.8, 0.0198674
-0.96, -1.74, 0.0220934
-0.96, -1.68, 0.0244805
-0.96, -1.62, 0.0270281
-0.96, -1.56, 0.0297336
-0.96, -1.5, 0.0325924
-0.96, -1.44, 0.0355976
-0.96, -1.38, 0.0387402
-0.96, -1.32, 0.0420088
-0.96, -1.26, 0.0453894
-0.96, -1.2, 0.0488658
-0.96, -1.14, 0.0524195
-0.96, -1.08, 0.0560295
-0.96, -1.02, 0.0596729
-0.96, -0.96, 0.0633249
-0.96, -0.9, 0.0669588
-0.96, -0.84, 0.0705469
-0.96, -0.78, 0.0740602
-0.96, -0.72, 0.077469
-0.96, -0.66, 0.0807436
-0.96, -0.6, 0.0838541
-0.96, -0.54, 0.0867715
-0.96, -0.48, 0.0894677
-0.96, -0.42, 0.0919163
-0.96, -0.36, 0.0940925
-0.96, -0.3, 0.0959741
-0.96, -0.24, 0.0975415
-0.96, -0.18, 0.0987783
-0.96, -0.12, 0.0996713
-0.96, -0.06, 0.100211
-0.96, 2.16493e-15, 0.100392
-0.96, 0.06, 0.100211
-0.96, 0.12, 0.0996713
-0.96, 0.18, 0.0987783
-0.96, 0.24, 0.0975415
-0.96, 0.3, 0.0959741
-0.96, 0.36, 0.0940925
-0.96, 0.42, 0.0919163
-0.96, 0.48, 0.0894677
-0.96, 0.54, 0.0867715
-0.96, 0.6, 0.0838541
-0.96, 0.66, 0.0807436
-0.96, 0.72, 0.077469
-0.96, 0.78, 0.0740602
-0.96, 0.84, 0.0705469
-0.96, 0.9, 0.0669588
-0.96, 0.96, 0.0633249
-0.96, 1.02, 0.0596729
-0.96, 1.08, 0.0560295
-0.96, 1.14, 0.0524195
-0.96, 1.2, 0.0488658
-0.96, 1.26, 0.0453894
-0.96, 1.32, 0.0420088
-0.96, 1.38, 0.0387402
-0.96, 1.44, 0.0355976
-0.96, 1.5, 0.0325924
-0.96, 1.56, 0.0297336
-0.96, 1.62, 0.0270281
-0.96, 1.68, 0.0244805
-0.96, 1.74, 0.0220934
-0.96, 1.8, 0.0198674
-0.96, 1.86, 0.0178014
-0.96, 1.92, 0.015893
-0.96, 1.98, 0.0141382
-0.96, 2.04, 0.0125319
-0.96, 2.1, 0.0110682
-0.96, 2.16, 0.00974036
-0.96, 2.22, 0.008541
-0.96, 2.28, 0.00746241
-0.96, 2.34, 0.0064966
-0.96, 2.4, 0.00563546
-0.96, 2.46, 0.0048709
-0.96, 2.52, 0.00419494
-0.96, 2.58, 0.0035998
-0.96, 2.64, 0.00307799
-0.96, 2.7, 0.00262237
-0.96, 2.76, 0.00222616
-0.96, 2.82, 0.00188302
-0.96, 2.88, 0.00158705
-0.96, 2.94, 0.00133279
-0.9, -3, 0.00117925
-0.9, -2.94, 0.00140928
-0.9, -2.88, 0.00167813
-0.9, -2.82, 0.00199108
-0.9, -2.76, 0.00235391
-0.9, -2.7, 0.00277286
-0.9, -2.64, 0.00325463
-0.9, -2.58, 0.00380638
-0.9, -2.52, 0.00443567
-0.9, -2.46, 0.00515042
-0.9, -2.4, 0.00595885
-0.9, -2.34, 0.00686941
-0.9, -2.28, 0.00789065
-0.9, -2.22, 0.00903114
-0.9, -2.16, 0.0102993
-0.9, -2.1, 0.0117034
-0.9, -2.04, 0.0132511
-0.9, -1.98, 0.0149495
-0.9, -1.92, 0.016805
-0.9, -1.86, 0.018823
-0.9, -1.8, 0.0210075
-0.9, -1.74, 0.0233612
-0.9, -1.68, 0.0258854
-0.9, -1.62, 0.0285792
-0.9, -1.56, 0.0314399
-0.9, -1.5, 0.0344627
-0.9, -1.44, 0.0376404
-0.9, -1.38, 0.0409634
-0.9, -1.32, 0.0444195
-0.9, -1.26, 0.0479941
-0.9, -1.2, 0.05167
-0.9, -1.14, 0.0554276
-0.9, -1.08, 0.0592448
-0.9, -1.02, 0.0630973
-0.9, -0.96, 0.0669588
-0.9, -0.9, 0.0708014
-0.9, -0.84, 0.0745954
-0.9, -0.78, 0.0783102
-0.9, -0.72, 0.0819147
-0.9, -0.66, 0.0853771
-0.9, -0.6, 0.0886662
-0.9, -0.54, 0.091751
-0.9, -0.48, 0.094602
-0.9, -0.42, 0.097191
-0.9, -0.36, 0.0994921
-0.9, -0.3, 0.101482
-0.9, -0.24, 0.103139
-0.9, -0.18, 0.104447
-0.9, -0.12, 0.105391
-0.9, -0.06, 0.105962
-0.9, 2.16493e-15, 0.106153
-0.9, 0.06, 0.105962
-0.9, 0.12, 0.105391
-0.9, 0.18, 0.104447
-0.9, 0.24, 0.103139
-0.9, 0.3, 0.101482
-0.9, 0.36, 0.0994921
-0.9, 0.42, 0.097191
-0.9, 0.48, 0.094602
-0.9, 0.54, 0.091751
-0.9, 0.6, 0.0886662
-0.9, 0.66, 0.0853771
-0.9, 0.72, 0.0819147
-0.9, 0.78, 0.0783102
-0.9, 0.84, 0.0745954
-0.9, 0.9, 0.0708014
-0.9, 0.96, 0.0669588
-0.9, 1.02, 0.0630973
-0.9, 1.08, 0.0592448
-0.9, 1.14, 0.0554276
-0.9, 1.2, 0.05167
-0.9, 1.26, 0.0479941
-0.9, 1.32, 0.0444195
-0.9, 1.38, 0.0409634
-0.9, 1.44, 0.0376404
-0.9, 1.5, 0.0344627
-0.9, 1.56, 0.0314399
-0.9, 1.62, 0.0285792
-0.9, 1.68, 0.0258854
-0.9, 1.74, 0.0233612
-0.9, 1.8, 0.0210075
-0.9, 1.86, 0.018823
-0.9, 1.92, 0.016805
-0.9, 1.98, 0.0149495
-0.9, 2.04, 0.0132511
-0.9, 2.1, 0.0117034
-0.9, 2.16, 0.0102993
-0.9, 2.22, 0.00903114
-0.9, 2.28, 0.00789065
-0.9, 2.34, 0.00686941
-0.9, 2.4, 0.00595885
-0.9, 2.46, 0.00515042
-0.9, 2.52, 0.00443567
-0.9, 2.58, 0.00380638
-0.9, 2.64, 0.00325463
-0.9, 2.7, 0.00277286
-0.9, 2.76, 0.00235391
-0.9, 2.82, 0.00199108
-0.9, 2.88, 0.00167813
-0.9, 2.94, 0.00140928
-0.84, -3, 0.00124244
-0.84, -2.94, 0.0014848
-0.84, -2.88, 0.00176805
-0.84, -2.82, 0.00209778
-0.84, -2.76, 0.00248005
-0.84, -2.7, 0.00292144
-0.84, -2.64, 0.00342903
-0.84, -2.58, 0.00401035
-0.84, -2.52, 0.00467336
-0.84, -2.46, 0.00542641
-0.84, -2.4, 0.00627817
-0.84, -2.34, 0.00723752
-0.84, -2.28, 0.00831348
-0.84, -2.22, 0.00951508
-0.84, -2.16, 0.0108512
-0.84, -2.1, 0.0123305
-0.84, -2.04, 0.0139611
-0.84, -1.98, 0.0157506
-0.84, -1.92, 0.0177056
-0.84, -1.86, 0.0198316
-0.84, -1.8, 0.0221332
-0.84, -1.74, 0.0246131
-0.84, -1.68, 0.0272725
-0.84, -1.62, 0.0301106
-0.84, -1.56, 0.0331247
-0.84, -1.5, 0.0363095
-0.84, -1.44, 0.0396574
-0.84, -1.38, 0.0431584
-0.84, -1.32, 0.0467998
-0.84, -1.26, 0.0505659
-0.84, -1.2, 0.0544389
-0.84, -1.14, 0.0583978
-0.84, -1.08, 0.0624195
-0.84, -1.02, 0.0664785
-0.84, -0.96, 0.0705469
-0.84, -0.9, 0.0745954
-0.84, -0.84, 0.0785927
-0.84, -0.78, 0.0825066
-0.84, -0.72, 0.0863042
-0.84, -0.66, 0.0899522
-0.84, -0.6, 0.0934175
-0.84, -0.54, 0.0966676
-0.84, -0.48, 0.0996713
-0.84, -0.42, 0.102399
-0.84, -0.36, 0.104824
-0.84, -0.3, 0.10692
-0.84, -0.24, 0.108666
-0.84, -0.18, 0.110044
-0.84, -0.12, 0.111039
-0.84, -0.06, 0.11164
-0.84, 2.16493e-15, 0.111841
-0.84, 0.06, 0.11164
-0.84, 0.12, 0.111039
-0.84, 0.18, 0.110044
-0.84, 0.24, 0.108666
-0.84, 0.3, 0.10692
-0.84, 0.36, 0.104824
-0.84, 0.42, 0.102399
-0.84, 0.48, 0.0996713
-0.84, 0.54, 0.0966676
-0.84, 0.6, 0.0934175
-0.84, 0.66, 0.0899522
-0.84, 0.72, 0.0863042
-0.84, 0.78, 0.0825066
-0.84, 0.84, 0.0785927
-0.84, 0.9, 0.0745954
-0.84, 0.96, 0.0705469
-0.84, 1.02, 0.0664785
-0.84, 1.08, 0.0624195
-0.84, 1.14, 0.0583978
-0.84, 1.2, 0.0544389
-0.84, 1.26, 0.0505659
-0.84, 1.32, 0.0467998
-0.84, 1.38, 0.0431584
-0.84, 1.44, 0.0396574
-0.84, 1.5, 0.0363095
-0.84, 1.56, 0.0331247
-0.84, 1.62, 0.0301106
-0.84, 1.68, 0.0272725
-0.84, 1.74, 0.0246131
-0.84, 1.8, 0.0221332
-0.84, 1.86, 0.0198316
-0.84, 1.92, 0.0177056
-0.84, 1.98, 0.0157506
-0.84, 2.04, 0.0139611
-0.84, 2.1, 0.0123305
-0.84, 2.16, 0.0108512
-0.84, 2.22, 0.00951508
-0.84, 2.28, 0.00831348
-0.84, 2.34, 0.00723752
-0.84, 2.4, 0.00627817
-0.84, 2.46, 0.00542641
-0.84, 2.52, 0.00467336
-0.84, 2.58, 0.00401035
-0.84, 2.64, 0.00342903
-0.84, 2.7, 0.00292144
-0.84, 2.76, 0.00248005
-0.84, 2.82, 0.00209778
-0.84, 2.88, 0.00176805
-0.84, 2.94, 0.0014848
-0.78, -3, 0.00130432
-0.78, -2.94, 0.00155874
-0.78, -2.88, 0.0018561
-0.78, -2.82, 0.00220225
-0.78, -2.76, 0.00260356
-0.78, -2.7, 0.00306693
-0.78, -2.64, 0.0035998
-0.78, -2.58, 0.00421007
-0.78, -2.52, 0.00490609
-0.78, -2.46, 0.00569665
-0.78, -2.4, 0.00659082
-0.78, -2.34, 0.00759795
-0.78, -2.28, 0.00872749
-0.78, -2.22, 0.00998894
-0.78, -2.16, 0.0113916
-0.78, -2.1, 0.0129446
-0.78, -2.04, 0.0146564
-0.78, -1.98, 0.016535
-0.78, -1.92, 0.0185873
-0.78, -1.86, 0.0208193
-0.78, -1.8, 0.0232354
-0.78, -1.74, 0.0258388
-0.78, -1.68, 0.0286307
-0.78, -1.62, 0.0316101
-0.78, -1.56, 0.0347743
-0.78, -1.5, 0.0381177
-0.78, -1.44, 0.0416324
-0.78, -1.38, 0.0453078
-0.78, -1.32, 0.0491304
-0.78, -1.26, 0.0530841
-0.78, -1.2, 0.0571499
-0.78, -1.14, 0.061306
-0.78, -1.08, 0.065528
-0.78, -1.02, 0.0697891
-0.78, -0.96, 0.0740602
-0.78, -0.9, 0.0783102
-0.78, -0.84, 0.0825066
-0.78, -0.78, 0.0866155
-0.78, -0.72, 0.0906022
-0.78, -0.66, 0.0944318
-0.78, -0.6, 0.0980697
-0.78, -0.54, 0.101482
-0.78, -0.48, 0.104635
-0.78, -0.42, 0.107499
-0.78, -0.36, 0.110044
-0.78, -0.3, 0.112244
-0.78, -0.24, 0.114078
-0.78, -0.18, 0.115524
-0.78, -0.12, 0.116568
-0.78, -0.06, 0.1172
-0.78, 2.16493e-15, 0.117411
-0.78, 0.06, 0.1172
-0.78, 0.12, 0.116568
-0.78, 0.18, 0.115524
-0.78, 0.24, 0.114078
-0.78, 0.3, 0.112244
-0.78, 0.36, 0.110044
-0.78, 0.42, 0.107499
-0.78, 0.48, 0.104635
-0.78, 0.54, 0.101482
-0.78, 0.6, 0.0980697
-0.78, 0.66, 0.0944318
-0.78, 0.72, 0.0906022
-0.78, 0.78, 0.0866155
-0.78, 0.84, 0.0825066
-0.78, 0.9, 0.0783102
-0.78, 0.96, 0.0740602
-0.78, 1.02, 0.0697891
-0.78, 1.08, 0.065528
-0.78, 1.14, 0.061306
-0.78, 1.2, 0.0571499
-0.78, 1.26, 0.0530841
-0.78, 1.32, 0.0491304
-0.78, 1.38, 0.0453078
-0.78, 1.44, 0.0416324
-0.78, 1.5, 0.0381177
-0.78, 1.56, 0.0347743
-0.78, 1.62, 0.0316101
-0.78, 1.68, 0.0286307
-0.78, 1.74, 0.0258388
-0.78, 1.8, 0.0232354
-0.78, 1.86, 0.0208193
-0.78, 1.92, 0.0185873
-0.78, 1.98, 0.016535
-0.78, 2.04, 0.0146564
-0.78, 2.1, 0.0129446
-0.78, 2.16, 0.0113916
-0.78, 2.22, 0.00998894
-0.78, 2.28, 0.00872749
-0.78, 2.34, 0.00759795
-0.78, 2.4, 0.00659082
-0.78, 2.46, 0.00569665
-0.78, 2.52, 0.00490609
-0.78, 2.58, 0.00421007
-0.78, 2.64, 0.0035998
-0.78, 2.7, 0.00306693
-0.78, 2.76, 0.00260356
-0.78, 2.82, 0.00220225
-0.78, 2.88, 0.0018561
-0.78, 2.94, 0.00155874
-0.72, -3, 0.00136435
-0.72, -2.94, 0.00163049
-0.72, -2.88, 0.00194153
-0.72, -2.82, 0.00230361
-0.72, -2.76, 0.00272339
-0.72, -2.7, 0.0032081
-0.72, -2.64, 0.00376549
-0.72, -2.58, 0.00440385
-0.72, -2.52, 0.00513191
-0.72, -2.46, 0.00595885
-0.72, -2.4, 0.00689418
-0.72, -2.34, 0.00794767
-0.72, -2.28, 0.0091292
-0.72, -2.22, 0.0104487
-0.72, -2.16, 0.011916
-0.72, -2.1, 0.0135404
-0.72, -2.04, 0.015331
-0.72, -1.98, 0.0172961
-0.72, -1.92, 0.0194428
-0.72, -1.86, 0.0217775
-0.72, -1.8, 0.0243049
-0.72, -1.74, 0.0270281
-0.72, -1.68, 0.0299485
-0.72, -1.62, 0.0330651
-0.72, -1.56, 0.0363749
-0.72, -1.5, 0.0398722
-0.72, -1.44, 0.0435486
-0.72, -1.38, 0.0473932
-0.72, -1.32, 0.0513918
-0.72, -1.26, 0.0555275
-0.72, -1.2, 0.0597804
-0.72, -1.14, 0.0641278
-0.72, -1.08, 0.0685442
-0.72, -1.02, 0.0730014
-0.72, -0.96, 0.077469
-0.72, -0.9, 0.0819147
-0.72, -0.84, 0.0863042
-0.72, -0.78, 0.0906022
-0.72, -0.72, 0.0947724
-0.72, -0.66, 0.0987783
-0.72, -0.6, 0.102584
-0.72, -0.54, 0.106153
-0.72, -0.48, 0.109451
-0.72, -0.42, 0.112447
-0.72, -0.36, 0.115109
-0.72, -0.3, 0.117411
-0.72, -0.24, 0.119328
-0.72, -0.18, 0.120841
-0.72, -0.12, 0.121934
-0.72, -0.06, 0.122594
-0.72, 2.16493e-15, 0.122815
-0.72, 0.06, 0.122594
-0.72, 0.12, 0.121934
-0.72, 0.18, 0.120841
-0.72, 0.24, 0.119328
-0.72, 0.3, 0.117411
-0.72, 0.36, 0.115109
-0.72, 0.42, 0.112447
-0.72, 0.48, 0.109451
-0.72, 0.54, 0.106153
-0.72, 0.6, 0.102584
-0.72, 0.66, 0.0987783
-0.72, 0.72, 0.0947724
-0.72, 0.78, 0.0906022
-0.72, 0.84, 0.0863042
-0.72, 0.9, 0.0819147
-0.72, 0.96, 0.077469
-0.72, 1.02, 0.0730014
-0.72, 1.08, 0.0685442
-0.72, 1.14, 0.0641278
-0.72, 1.2, 0.0597804
-0.72, 1.26, 0.0555275
-0.72, 1.32, 0.0513918
-0.72, 1.38, 0.0473932
-0.72, 1.44, 0.0435486
-0.72, 1.5, 0.0398722
-0.72, 1.56, 0.0363749
-0.72, 1.62, 0.0330651
-0.72, 1.68, 0.0299485
-0.72, 1.74, 0.0270281
-0.72, 1.8, 0.0243049
-0.72, 1.86, 0.0217775
-0.72, 1.92, 0.0194428
-0.72, 1.98, 0.0172961
-0.72, 2.04, 0.015331
-0.72, 2.1, 0.0135404
-0.72, 2.16, 0.011916
-0.72, 2.22, 0.0104487
-0.72, 2.28, 0.0091292
-0.72, 2.34, 0.00794767
-0.72, 2.4, 0.00689418
-0.72, 2.46, 0.00595885
-0.72, 2.52, 0.00513191
-0.72, 2.58, 0.00440385
-0.72, 2.64, 0.00376549
-0.72, 2.7, 0.0032081
-0.72, 2.76, 0.00272339
-0.72, 2.82, 0.00230361
-0.72, 2.88, 0.00194153
-0.72, 2.94, 0.00163049
-0.66, -3, 0.00142202
-0.66, -2.94, 0.00169941
-0.66, -2.88, 0.0020236
-0.66, -2.82, 0.00240098
-0.66, -2.76, 0.00283851
-0.66, -2.7, 0.0033437
-0.66, -2.64, 0.00392465
-0.66, -2.58, 0.00458999
-0.66, -2.52, 0.00534883
-0.66, -2.46, 0.00621073
-0.66, -2.4, 0.00718559
-0.66, -2.34, 0.0082836
-0.66, -2.28, 0.00951508
-0.66, -2.22, 0.0108904
-0.66, -2.16, 0.0124196
-0.66, -2.1, 0.0141127
-0.66, -2.04, 0.015979
-0.66, -1.98, 0.0180271
-0.66, -1.92, 0.0202647
-0.66, -1.86, 0.022698
-0.66, -1.8, 0.0253322
-0.66, -1.74, 0.0281706
-0.66, -1.68, 0.0312144
-0.66, -1.62, 0.0344627
-0.66, -1.56, 0.0379124
-0.66, -1.5, 0.0415575
-0.66, -1.44, 0.0453894
-0.66, -1.38, 0.0493964
-0.66, -1.32, 0.0535641
-0.66, -1.26, 0.0578746
-0.66, -1.2, 0.0623073
-0.66, -1.14, 0.0668384
-0.66, -1.08, 0.0714414
-0.66, -1.02, 0.0760871
-0.66, -0.96, 0.0807436
-0.66, -0.9, 0.0853771
-0.66, -0.84, 0.0899522
-0.66, -0.78, 0.0944318
-0.66, -0.72, 0.0987783
-0.66, -0.66, 0.102954
-0.66, -0.6, 0.10692
-0.66, -0.54, 0.11064
-0.66, -0.48, 0.114078
-0.66, -0.42, 0.1172
-0.66, -0.36, 0.119974
-0.66, -0.3, 0.122374
-0.66, -0.24, 0.124372
-0.66, -0.18, 0.125949
-0.66, -0.12, 0.127088
-0.66, -0.06, 0.127776
-0.66, 2.16493e-15, 0.128006
-0.66, 0.06, 0.127776
-0.66, 0.12, 0.127088
-0.66, 0.18, 0.125949
-0.66, 0.24, 0.124372
-0.66, 0.3, 0.122374
-0.66, 0.36, 0.119974
-0.66, 0.42, 0.1172
-0.66, 0.48, 0.114078
-0.66, 0.54, 0.11064
-0.66, 0.6, 0.10692
-0.66, 0.66, 0.102954
-0.66, 0.72, 0.0987783
-0.66, 0.78, 0.0944318
-0.66, 0.84, 0.0899522
-0.66, 0.9, 0.0853771
-0.66, 0.96, 0.0807436
-0.66, 1.02, 0.0760871
-0.66, 1.08, 0.0714414
-0.66, 1.14, 0.0668384
-0.66, 1.2, 0.0623073
-0.66, 1.26, 0.0578746
-0.66, 1.32, 0.0535641
-0.66, 1.38, 0.0493964
-0.66, 1.44, 0.0453894
-0.66, 1.5, 0.0415575
-0.66, 1.56, 0.0379124
-0.66, 1.62, 0.0344627
-0.66, 1.68, 0.0312144
-0.66, 1.74, 0.0281706
-0.66, 1.8, 0.0253322
-0.66, 1.86, 0.022698
-0.66, 1.92, 0.0202647
-0.66, 1.98, 0.0180271
-0.66, 2.04, 0.015979
-0.66, 2.1, 0.0141127
-0.66, 2.16, 0.0124196
-0.66, 2.22, 0.0108904
-0.66, 2.28, 0.00951508
-0.66, 2.34, 0.0082836
-0.66, 2.4, 0.00718559
-0.66, 2.46, 0.00621073
-0.66, 2.52, 0.00534883
-0.66, 2.58, 0.00458999
-0.66, 2.64, 0.00392465
-0.66, 2.7, 0.0033437
-0.66, 2.76, 0.00283851
-0.66, 2.82, 0.00240098
-0.66, 2.88, 0.0020236
-0.66, 2.94, 0.00169941
-0.6, -3, 0.0014768
-0.6, -2.94, 0.00176487
-0.6, -2.88, 0.00210156
-0.6, -2.82, 0.00249348
-0.6, -2.76, 0.00294786
-0.6, -2.7, 0.00347251
-0.6, -2.64, 0.00407585
-0.6, -2.58, 0.00476681
-0.6, -2.52, 0.00555489
-0.6, -2.46, 0.00644999
-0.6, -2.4, 0.00746241
-0.6, -2.34, 0.00860272
-0.6, -2.28, 0.00988164
-0.6, -2.22, 0.0113099
-0.6, -2.16, 0.0128981
-0.6, -2.1, 0.0146564
-0.6, -2.04, 0.0165946
-0.6, -1.98, 0.0187216
-0.6, -1.92, 0.0210453
-0.6, -1.86, 0.0235724
-0.6, -1.8, 0.0263081
-0.6, -1.74, 0.0292558
-0.6, -1.68, 0.0324168
-0.6, -1.62, 0.0357903
-0.6, -1.56, 0.0393729
-0.6, -1.5, 0.0431584
-0.6, -1.44, 0.0471379
-0.6, -1.38, 0.0512994
-0.6, -1.32, 0.0556275
-0.6, -1.26, 0.0601041
-0.6, -1.2, 0.0647076
-0.6, -1.14, 0.0694133
-0.6, -1.08, 0.0741936
-0.6, -1.02, 0.0790182
-0.6, -0.96, 0.0838541
-0.6, -0.9, 0.0886662
-0.6, -0.84, 0.0934175
-0.6, -0.78, 0.0980697
-0.6, -0.72, 0.102584
-0.6, -0.66, 0.10692
-0.6, -0.6, 0.111039
-0.6, -0.54, 0.114902
-0.6, -0.48, 0.118472
-0.6, -0.42, 0.121715
-0.6, -0.36, 0.124596
-0.6, -0.3, 0.127088
-0.6, -0.24, 0.129163
-0.6, -0.18, 0.130801
-0.6, -0.12, 0.131984
-0.6, -0.06, 0.132698
-0.6, 2.16493e-15, 0.132937
-0.6, 0.06, 0.132698
-0.6, 0.12, 0.131984
-0.6, 0.18, 0.130801
-0.6, 0.24, 0.129163
-0.6, 0.3, 0.127088
-0.6, 0.36, 0.124596
-0.6, 0.42, 0.121715
-0.6, 0.48, 0.118472
-0.6, 0.54, 0.114902
-0.6, 0.6, 0.111039
-0.6, 0.66, 0.10692
-0.6, 0.72, 0.102584
-0.6, 0.78, 0.0980697
-0.6, 0.84, 0.0934175
-0.6, 0.9, 0.0886662
-0.6, 0.96, 0.0838541
-0.6, 1.02, 0.0790182
-0.6, 1.08, 0.0741936
-0.6, 1.14, 0.0694133
-0.6, 1.2, 0.0647076
-0.6, 1.26, 0.0601041
-0.6, 1.32, 0.0556275
-0.6, 1.38, 0.0512994
-0.6, 1.44, 0.0471379
-0.6, 1.5, 0.0431584
-0.6, 1.56, 0.0393729
-0.6, 1.62, 0.0357903
-0.6, 1.68, 0.0324168
-0.6, 1.74, 0.0292558
-0.6, 1.8, 0.0263081
-0.6, 1.86, 0.0235724
-0.6, 1.92, 0.0210453
-0.6, 1.98, 0.0187216
-0.6, 2.04, 0.0165946
-0.6, 2.1, 0.0146564
-0.6, 2.16, 0.0128981
-0.6, 2.22, 0.0113099
-0.6, 2.28, 0.00988164
-0.6, 2.34, 0.00860272
-0.6, 2.4, 0.00746241
-0.6, 2.46, 0.00644999
-0.6, 2.52, 0.00555489
-0.6, 2.58, 0.00476681
-0.6, 2.64, 0.00407585
-0.6, 2.7, 0.00347251
-0.6, 2.76, 0.00294786
-0.6, 2.82, 0.00249348
-0.6, 2.88, 0.00210156
-0.6, 2.94, 0.00176487
-0.54, -3, 0.00152818
-0.54, -2.94, 0.00182627
-0.54, -2.88, 0.00217467
-0.54, -2.82, 0.00258023
-0.54, -2.76, 0.00305042
-0.54, -2.7, 0.00359333
-0.54, -2.64, 0.00421765
-0.54, -2.58, 0.00493266
-0.54, -2.52, 0.00574815
-0.54, -2.46, 0.00667439
-0.54, -2.4, 0.00772204
-0.54, -2.34, 0.00890202
-0.54, -2.28, 0.0102254
-0.54, -2.22, 0.0117034
-0.54, -2.16, 0.0133468
-0.54, -2.1, 0.0151663
-0.54, -2.04, 0.017172
-0.54, -1.98, 0.019373
-0.54, -1.92, 0.0217775
-0.54, -1.86, 0.0243926
-0.54, -1.8, 0.0272234
-0.54, -1.74, 0.0302737
-0.54, -1.68, 0.0335447
-0.54, -1.62, 0.0370355
